gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3985901809	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/142687121	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.766645	-86.581664	30357.0						2022-08-15T11:14	15	8	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	142687121		Erik Atwell	2022-11-23T18:15:15	CC_BY_NC_4_0	Erik Atwell	Erik Atwell			2024-07-09T16:38:00.537Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3912060922	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/135270325	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.413306	-86.696924	30377.0						2017-09-10T11:42	10	9	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	135270325		Rafael de la Parra	2022-09-16T17:42:40	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T17:03:26.886Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3906142822	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/233662449	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Yum Balam (QR)	Quintana Roo (QR)	PRESENT	7	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	21.703114	-87.170334	1000.0						2017-07-22	22	7	2017	2417522	2417522	HUMAN_OBSERVATION		Observations	OBS.233662449				CC_BY_NC_4_0	Stichting Observation International	User 454030			2024-06-18T20:26:54.814Z	StillImage	CONTINENT_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3904024923	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/233662579	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Quintana Roo (QR)	Quintana Roo (QR)	PRESENT	14	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	21.332106	-86.586342	711.0						2017-08-02	2	8	2017	2417522	2417522	HUMAN_OBSERVATION		Observations	OBS.233662579				CC_BY_NC_4_0	Stichting Observation International	User 454030			2024-06-18T20:37:48.041Z	StillImage	CONTINENT_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3903950428	8a863029-f435-446a-821e-275f4f641165	https://observation.org/observation/215343517	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX	Quintana Roo (QR)	Quintana Roo (QR)	PRESENT	20	c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f	21.610451	-86.630493	1000.0						2019-07-18	18	7	2019	2417522	2417522	HUMAN_OBSERVATION		Observations	OBS.215343517				CC_BY_NC_4_0	Stichting Observation International	User 90834			2024-06-18T20:38:38.648Z		CONTINENT_COORDINATE_MISMATCH;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
3903097719	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/134195421	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.663426	-86.944596	30357.0						2019-07-20T10:30	20	7	2019	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	134195421		angelliag	2022-09-08T17:39:13	CC_BY_NC_4_0	angelliag	angelliag			2024-07-09T17:05:23.221Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3902688500	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/131900016	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX		Oaxaca	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	15.644211	-96.571113	3448.0						2022-02-26T08:56	26	2	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	131900016		Daniel Juarez Santiago	2022-08-22T16:13:35	CC_BY_NC_4_0	Daniel Juarez Santiago	Daniel Juarez Santiago			2024-07-09T16:36:45.848Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3889196837	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/130049546	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.465801	-86.732128	30377.0						2022-08-06T10:30	6	8	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	130049546		Martin Gil Gallo	2022-08-09T00:07:16	CC_BY_NC_4_0	Martin Gil Gallo	Martin Gil Gallo			2024-07-09T16:35:35.099Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3881423581	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/128076596	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.684849	-86.636477	30453.0						2022-07-26T14:46:34	26	7	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	128076596		Irelandrbi	2022-07-27T00:27:37	CC_BY_NC_4_0	Irelandrbi	Irelandrbi			2024-07-09T17:04:19.378Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3873227663	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/127754295	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.352971	-86.73422	30396.0						2022-07-11T08:23	11	7	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	127754295		Tony Wood	2022-07-24T22:22:43	CC0_1_0	Tony Wood	Tony Wood			2024-07-09T17:05:08.888Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860607515	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123926182	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.481863	-86.704884	30377.0						2022-06-09T10:44	9	6	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	123926182		Rafael de la Parra	2022-06-29T03:47:46	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:34:28.932Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860593536	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123926180	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.52088	-86.68601	30377.0						2022-06-09T10:41	9	6	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	123926180		Rafael de la Parra	2022-06-29T03:47:46	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:36:24.995Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860536508	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123926181	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.473327	-86.730807	30377.0						2022-06-09T10:38	9	6	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	123926181		Rafael de la Parra	2022-06-29T03:47:46	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:34:29.520Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860311573	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123926179	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.519053	-86.65475	30377.0						2022-06-09T10:37	9	6	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	123926179		Rafael de la Parra	2022-06-29T03:47:45	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:34:17.639Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3860057360	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/123631391	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.598412	-86.629894	30377.0						2022-06-26T20:23:36	26	6	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	123631391		Diego Almendras G.	2022-06-27T02:56:08	CC_BY_NC_4_0	jackmorley	jackmorley			2024-07-09T16:34:04.873Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3773067123	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/116371652	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	23.001406	-87.314899	397348.0						2021-06-10T14:35:31	10	6	2021	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	116371652		Clinton Duffy	2022-05-10T03:15:41	CC_BY_NC_4_0	renfrid	renfrid			2024-07-09T16:34:43.537Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3760090510	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/112039211	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		US			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	27.549353	-83.348526	57689.0						2022-04-16T15:48	16	4	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	112039211		Luis P. B.	2022-04-19T15:20:11	CC_BY_NC_4_0	aclairej	aclairej			2024-07-09T17:03:07.153Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3705382677	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107500898	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX		Oaxaca	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	15.637219	-96.559467	1253.0						2022-02-26T02:50Z	26	2	2022	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	107500898		axelvasquez20	2022-02-26T20:12:55	CC_BY_NC_4_0	axelvasquez20	axelvasquez20			2024-07-09T16:31:43.713Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3698304002	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/107249687	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		US			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	26.55643	-83.198412	29845.0						2018-07-12T07:59	12	7	2018	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	107249687		sharkbait127	2022-02-22T13:02:02	CC_BY_NC_4_0	sharkbait127	sharkbait127			2024-07-09T17:03:03.042Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3456039604	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104469135	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.808095	-86.796171	118091.0						2011-08-20T15:24	20	8	2011	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	104469135		eovran	2022-01-06T16:26:41	CC_BY_NC_4_0	eovran	eovran			2024-07-09T17:02:13.135Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3455969092	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/104356195	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.882735	-86.640411	87442.0						2018-07-06T12:28	6	7	2018	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	104356195		marielacm27	2022-01-04T18:30:28	CC_BY_NC_4_0	marielacm27	marielacm27			2024-07-09T16:31:53.443Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3416106898	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/101452778	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX		Quintana Roo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.243999	-86.7073	2302.0						2018-06-23T13:00	23	6	2018	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	101452778		clori01	2021-11-19T07:42:11	CC_BY_NC_4_0	clori01	clori01			2024-07-09T16:31:32.504Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3385009291	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/95162871	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.425016	-86.697112	30377.0						2021-08-10T08:01	10	8	2021	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	95162871		parobbert	2021-09-17T17:06:40	CC_BY_NC_4_0	parobbert	parobbert			2024-07-09T17:00:21.814Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3384675865	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/94829602	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.485688	-86.71951	30377.0						2021-06-13T13:41:07Z	13	6	2021	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	94829602		hagfish	2021-09-14T16:46:42	CC_BY_NC_4_0	creaturecatcher2	creaturecatcher2			2024-07-09T16:29:40.653Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3344034101	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/92097401	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.794289	-86.783763	30357.0						2021-08-17	17	8	2021	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	92097401		Eric Knight	2021-08-22T13:40:37	CC_BY_NC_4_0	Eric Knight	Eric Knight			2024-07-09T17:01:03.147Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3338022338	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/91798863	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.888469	-87.116565	30338.0						2021-07-04T00:56	4	7	2021	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	91798863		Amanda Mustafic	2021-08-20T00:09:09	CC_BY_NC_4_0	Amanda Mustafic	Amanda Mustafic			2024-07-09T16:29:56.479Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3337940664	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/91047449	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.303751	-86.650556	30396.0						2017-08-18T19:35	18	8	2017	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	91047449		eugenio_101	2021-08-13T21:55:14	CC_BY_NC_4_0	eugenio_101	eugenio_101			2024-07-09T16:30:19.755Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333491508	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/89040916	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	20.114056	-86.439639	366372.0						2021-07-29T11:51:16	29	7	2021	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	89040916		lozanom	2021-07-29T09:52:09	CC_BY_NC_4_0	lozanom	lozanom			2024-07-09T16:28:52.875Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3328093359	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/86914620	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX			PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.717455	-86.813831	30357.0						2015-01-05T00:07	5	1	2015	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	86914620		Jenny	2021-07-13T22:26:48	CC_BY_NC_4_0	Jenny	Jenny			2024-07-09T17:00:19.022Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3113502561	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/78389505	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		MX		Quintana Roo	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	21.23218	-86.734093	4165.0						2020-07-30T10:55Z	30	7	2020	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	78389505		Paula Simón Borja	2021-05-11T20:43:27	CC_BY_NC_4_0	Paula Simón Borja	Paula Simón Borja			2024-07-09T16:27:31.326Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3097300654	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/74148524	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN		Islas de la Bahía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.012534	-86.897023	30841.0						2012-04-12T11:57	12	4	2012	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	74148524		Rafael de la Parra	2021-04-16T16:05:35	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:26:40.885Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
3097087644	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/74149351	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN		Islas de la Bahía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.166487	-86.852327	30841.0						2012-04-16T12:14	16	4	2012	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	74149351		Rafael de la Parra	2021-04-16T16:16:02	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:26:45.130Z	StillImage	COORDINATE_ROUNDED;TAXON_MATCH_TAXON_ID_IGNORED
3090904027	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/74089489	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus		HN		Islas de la Bahía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	16.112782	-86.926328	30841.0						2011-04-11T19:00	11	4	2011	2417522	2417522	HUMAN_OBSERVATION	iNaturalist	Observations	74089489		Rafael de la Parra	2021-04-15T23:05:27	CC_BY_NC_4_0	Rafael de la Parra	Rafael de la Parra			2024-07-09T16:27:00.696Z	StillImage	COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3090044362	9698a904-278c-4e11-a579-65222550f39d	857_783	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus	Smith, 1828	US			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	30.232296	-80.484114	0.11	1.0E-6					2012-01-23T16:37	23	1	2012	2417522	2417522	HUMAN_OBSERVATION	DON	857	857_783	857_783		2012-01-23T16:37:00	CC_BY_NC_4_0					2024-01-24T22:36:41.179Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089894417	0af246c6-47a1-4995-bbdb-6278ed9452d2	747_147	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus	Smith, 1828	US			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	30.278811	-79.783262	0.11	1.0E-6					2011-02-26T13:50	26	2	2011	2417522	2417522	HUMAN_OBSERVATION	DON	747	747_147	747_147		2011-02-26T13:50:00	CC_BY_NC_4_0					2024-01-24T15:51:56.414Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
3089876338	2eaa899d-9700-4544-ad18-8ce6d023f56d	745_171	Animalia	Chordata	Elasmobranchii	Orectolobiformes	Rhincodontidae	Rhincodon	Rhincodon typus		SPECIES	Rhincodon typus Smith, 1828	Rhincodon typus	Smith, 1828	US			PRESENT	1	67b2263f-6990-4d9d-b32b-20aa72ef4fbc	30.10122	-80.383363	0.11	1.0E-6					2011-02-27T14:53	27	2	2011	2417522	2417522	HUMAN_OBSERVATION	DON	745	745_171	745_171		2011-02-27T14:53:00	CC_BY_NC_4_0					2024-01-24T17:08:38.162Z		GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES
